Year,Word,Frequency,Percentage
1947,proscribe,5,0.00023725602962473686
1947,abide,20,0.0009490241184989474
1947,dictate,33,0.0015658897955232634
1947,circumscribe,3,0.00014235361777484212
1947,impose,152,0.007212583300592001
1947,uphold,41,0.0019454994429228423
1947,discourage,52,0.0024674627080972637
1947,compel,62,0.0029419747673467373
1947,forbid,63,0.0029894259732716846
1947,confine,76,0.0036062916502960004
1947,govern,57,0.0027047187377220007
1947,prohibit,70,0.0033215844147463165
1947,preclude,14,0.0006643168829492633
1947,allow,284,0.013476142482685055
1947,freedom,312,0.014804776248583581
1947,create,247,0.011720447863462002
1947,variability,2,9.490241184989476e-05
1947,autonomy,7,0.00033215844147463163
1947,openness,2,9.490241184989476e-05
1947,leeway,2,9.490241184989476e-05
1947,flexibility,17,0.0008066705007241055
1947,broadmindedness,2,9.490241184989476e-05
1947,transformatory,0,0.0
1947,customize,0,0.0
1947,subjectivities,0,0.0
1947,modify,59,0.002799621149571895
1947,limitless,5,0.00023725602962473686
1947,empower,16,0.0007592192947991581
1947,adaptiveness,0,0.0
1947,pluralism,0,0.0
1947,personalize,1,4.745120592494738e-05
1947,encourage,107,0.0050772790339693695
1947,diverse,15,0.0007117680888742106
1948,urban,29,0.0013786611773766455
1948,choose,265,0.012598110758786588
1948,get,5615,0.2669373279644781
1948,feel,1760,0.08367047145458262
1948,individual,323,0.015355433113539877
1948,self,50,0.0023770020299597335
1948,unique,43,0.002044221745765371
1948,child,863,0.041027055037105
1948,rural,52,0.002472082111158123
1948,obliged,0,0.0
1948,give,2833,0.13468093501751852
1948,act,786,0.037366471910967015
1948,obedience,11,0.0005229404465911414
1948,authority,348,0.016543934128519747
1948,belong,180,0.00855720730785504
1948,pray,118,0.005609724790704971
1948,restrain,40,0.0019016016239677869
1948,prevent,209,0.009935868485231685
1948,comply,25,0.0011885010149798667
1948,constrain,7,0.0003327802841943627
1948,uniformity,3,0.000142620121797584
1948,adhere,19,0.0009032607713846988
1948,enforce,78,0.003708123166737184
1948,proscribe,2,9.508008119838934e-05
1948,abide,12,0.000570480487190336
1948,dictate,30,0.0014262012179758403
1948,circumscribe,5,0.00023770020299597336
1948,impose,80,0.0038032032479355738
1948,uphold,33,0.0015688213397734242
1948,discourage,35,0.0016639014209718134
1948,compel,56,0.002662242273554902
1948,forbid,67,0.003185182720146043
1948,confine,47,0.0022343819081621498
1948,govern,60,0.0028524024359516805
1948,prohibit,36,0.0017114414615710082
1948,preclude,6,0.000285240243595168
1948,allow,310,0.01473741258575035
1948,freedom,213,0.010126028647628465
1948,create,217,0.010316188810025244
1948,variability,2,9.508008119838934e-05
1948,autonomy,1,4.754004059919467e-05
1948,openness,0,0.0
1948,leeway,3,0.000142620121797584
1948,flexibility,5,0.00023770020299597336
1948,broadmindedness,0,0.0
1948,transformatory,0,0.0
1948,customize,0,0.0
1948,subjectivities,0,0.0
1948,modify,33,0.0015688213397734242
1948,limitless,3,0.000142620121797584
1948,empower,12,0.000570480487190336
1948,adaptiveness,0,0.0
1948,pluralism,0,0.0
1948,personalize,1,4.754004059919467e-05
1948,encourage,100,0.004754004059919467
1948,diverse,21,0.000998340852583088
1949,urban,120,0.005439593988704683
1949,choose,258,0.011695127075715068
1949,get,6361,0.2883438113512541
1949,feel,1954,0.08857472211607459
1949,individual,464,0.021033096756324775
1949,self,117,0.005303604138987067
1949,unique,38,0.0017225380964231497
1949,child,1588,0.0719839604505253
1949,rural,87,0.003943705641810895
1949,obliged,0,0.0
1949,give,3052,0.13834700711272244
1949,act,674,0.03055238623655797
1949,obedience,9,0.00040796954915285123
1949,authority,326,0.01477756366931439
1949,belong,168,0.0076154315841865565
1949,pray,98,0.004442335090775491
1949,restrain,60,0.0027197969943523414
1949,prevent,161,0.0072981219348454505
1949,comply,19,0.0008612690482115748
1949,constrain,5,0.00022664974952936177
1949,uniformity,14,0.000634619298682213
1949,adhere,14,0.000634619298682213
1949,enforce,44,0.001994517795858384
1949,proscribe,4,0.00018131979962348943
1949,abide,10,0.00045329949905872354
1949,dictate,36,0.001631878196611405
1949,circumscribe,2,9.065989981174471e-05
1949,impose,73,0.003309086343128682
1949,uphold,33,0.001495888346893788
1949,discourage,39,0.001767868046329022
1949,compel,40,0.0018131979962348942
1949,forbid,76,0.0034450761928462993
1949,confine,59,0.0026744670444464693
1949,govern,45,0.0020398477457642564
1949,prohibit,21,0.0009519289480233196
1949,preclude,16,0.0007252791984939577
1949,allow,265,0.012012436725056174
1949,freedom,166,0.007524771684374812
1949,create,271,0.01228441642449141
1949,variability,0,0.0
1949,autonomy,5,0.00022664974952936177
1949,openness,2,9.065989981174471e-05
1949,leeway,2,9.065989981174471e-05
1949,flexibility,8,0.00036263959924697886
1949,broadmindedness,0,0.0
1949,transformatory,0,0.0
1949,customize,0,0.0
1949,subjectivities,0,0.0
1949,modify,53,0.002402487345011235
1949,limitless,5,0.00022664974952936177
1949,empower,8,0.00036263959924697886
1949,adaptiveness,0,0.0
1949,pluralism,0,0.0
1949,personalize,2,9.065989981174471e-05
1949,encourage,91,0.004125025441434385
1949,diverse,11,0.000498629448964596
1950,urban,37,0.0016055243924717395
1950,choose,245,0.010631175031231788
1950,get,5619,0.24382274489996497
1950,feel,1994,0.08652474698888239
1950,individual,397,0.017226842805710286
1950,self,77,0.0033412264383871335
1950,unique,51,0.0022130201085421275
1950,child,983,0.04265487777837081
1950,rural,42,0.0018224871482111638
1950,obliged,0,0.0
1950,give,3200,0.13885616367323153
1950,act,780,0.03384618989535018
1950,obedience,20,0.0008678510229576969
1950,authority,399,0.017313627908006054
1950,belong,206,0.00893886553646428
1950,pray,108,0.0046863955239715635
1950,restrain,45,0.0019526648016548183
1950,prevent,281,0.012193306872555643
1950,comply,18,0.0007810659206619274
1950,constrain,4,0.0001735702045915394
1950,uniformity,15,0.0006508882672182729
1950,adhere,18,0.0007810659206619274
1950,enforce,61,0.002646945620020976
1950,proscribe,1,4.339255114788485e-05
1950,abide,19,0.0008244584718098123
1950,dictate,60,0.0026035530688730915
1950,circumscribe,5,0.00021696275573942423
1950,impose,141,0.0061183497118517645
1950,uphold,41,0.001779094597063279
1950,discourage,39,0.0016923094947675092
1950,compel,69,0.002994086029204055
1950,forbid,65,0.0028205158246125154
1950,confine,64,0.0027771232734646305
1950,govern,87,0.003775151949865982
1950,prohibit,20,0.0008678510229576969
1950,preclude,14,0.0006074957160703879
1950,allow,345,0.014970430146020274
1950,freedom,332,0.01440632698109777
1950,create,367,0.01592506627127374
1950,variability,8,0.0003471404091830788
1950,autonomy,11,0.0004773180626267334
1950,openness,0,0.0
1950,leeway,2,8.67851022957697e-05
1950,flexibility,12,0.0005207106137746182
1950,broadmindedness,1,4.339255114788485e-05
1950,transformatory,0,0.0
1950,customize,0,0.0
1950,subjectivities,0,0.0
1950,modify,74,0.003211048784943479
1950,limitless,10,0.00043392551147884847
1950,empower,15,0.0006508882672182729
1950,adaptiveness,0,0.0
1950,pluralism,0,0.0
1950,personalize,2,8.67851022957697e-05
1950,encourage,88,0.0038185445010138672
1950,diverse,22,0.0009546361252534668
1951,urban,16,0.0007339766026608488
1951,choose,265,0.012156487481570307
1951,get,6311,0.2895078962120385
1951,feel,2027,0.09298566084959627
1951,individual,385,0.01766131200152667
1951,self,83,0.003807503626303152
1951,unique,29,0.0013303325923227883
1951,child,1221,0.05601158949055601
1951,rural,35,0.0016055738183206065
1951,obliged,0,0.0
1951,give,2977,0.13656552163258415
1951,act,634,0.02908382288043613
1951,obedience,17,0.0007798501403271516
1951,authority,331,0.015184140967546307
1951,belong,184,0.00844073093059976
1951,pray,122,0.005596571595288971
1951,restrain,44,0.0020184356573173337
1951,prevent,199,0.009128833995594306
1951,comply,12,0.0005504824519956365
1951,constrain,5,0.0002293676883315152
1951,uniformity,6,0.00027524122599781824
1951,adhere,15,0.0006881030649945456
1951,enforce,44,0.0020184356573173337
1951,proscribe,1,4.587353766630305e-05
1951,abide,22,0.0010092178286586668
1951,dictate,44,0.0020184356573173337
1951,circumscribe,2,9.17470753326061e-05
1951,impose,93,0.0042662390029661835
1951,uphold,31,0.0014220796676553942
1951,discourage,46,0.00211018273264994
1951,compel,58,0.0026606651846455766
1951,forbid,67,0.0030735270236423038
1951,confine,55,0.0025230445716466674
1951,govern,48,0.002201929807982546
1951,prohibit,36,0.0016514473559869096
1951,preclude,9,0.0004128618389967274
1951,allow,318,0.014587784977884368
1951,freedom,278,0.012752843471232247
1951,create,226,0.010367419512584488
1951,variability,1,4.587353766630305e-05
1951,autonomy,14,0.0006422295273282426
1951,openness,2,9.17470753326061e-05
1951,leeway,3,0.00013762061299890912
1951,flexibility,13,0.0005963559896619395
1951,broadmindedness,0,0.0
1951,transformatory,0,0.0
1951,customize,0,0.0
1951,subjectivities,0,0.0
1951,modify,38,0.0017431944313195157
1951,limitless,7,0.0003211147636641213
1951,empower,9,0.0004128618389967274
1951,adaptiveness,1,4.587353766630305e-05
1951,pluralism,0,0.0
1951,personalize,4,0.0001834941506652122
1951,encourage,105,0.0048167214549618195
1951,diverse,8,0.0003669883013304244
1952,urban,47,0.0021827297775891237
1952,choose,249,0.011563823715312591
1952,get,6192,0.2875630379325927
1952,feel,2105,0.09775842940053417
1952,individual,235,0.01091364888794562
1952,self,49,0.0022756118957844057
1952,unique,41,0.0019040834230032782
1952,child,1169,0.05428959808514225
1952,rural,37,0.0017183191866127145
1952,obliged,0,0.0
1952,give,2776,0.12892038005505121
1952,act,638,0.029629395704294917
1952,obedience,7,0.0003250874136834865
1952,authority,404,0.018762187875446937
1952,belong,177,0.008220067460282445
1952,pray,90,0.0041796953187876835
1952,restrain,28,0.001300349654733946
1952,prevent,152,0.007059040982841422
1952,comply,15,0.000696615886464614
1952,constrain,6,0.0002786463545858456
1952,uniformity,5,0.00023220529548820468
1952,adhere,15,0.000696615886464614
1952,enforce,33,0.001532554950222151
1952,proscribe,1,4.644105909764093e-05
1952,abide,13,0.0006037337682693322
1952,dictate,34,0.0015789960093197917
1952,circumscribe,0,0.0
1952,impose,61,0.002832904604956097
1952,uphold,34,0.0015789960093197917
1952,discourage,46,0.002136288718491483
1952,compel,47,0.0021827297775891237
1952,forbid,69,0.0032044330777372242
1952,confine,52,0.002414935073077329
1952,govern,70,0.003250874136834866
1952,prohibit,25,0.0011610264774410235
1952,preclude,6,0.0002786463545858456
1952,allow,290,0.01346790713831587
1952,freedom,216,0.010031268765090442
1952,create,244,0.011331618419824389
1952,variability,0,0.0
1952,autonomy,3,0.0001393231772929228
1952,openness,2,9.288211819528186e-05
1952,leeway,2,9.288211819528186e-05
1952,flexibility,9,0.00041796953187876843
1952,broadmindedness,0,0.0
1952,transformatory,0,0.0
1952,customize,0,0.0
1952,subjectivities,0,0.0
1952,modify,17,0.0007894980046598959
1952,limitless,5,0.00023220529548820468
1952,empower,6,0.0002786463545858456
1952,adaptiveness,0,0.0
1952,pluralism,1,4.644105909764093e-05
1952,personalize,1,4.644105909764093e-05
1952,encourage,105,0.004876311205252298
1952,diverse,8,0.00037152847278112744
1953,urban,40,0.0019576674001393858
1953,choose,244,0.011941771140850254
1953,get,5841,0.2858683821053538
1953,feel,1966,0.09621935271685081
1953,individual,252,0.012333304620878132
1953,self,34,0.0016640172901184781
1953,unique,30,0.0014682505501045395
1953,child,811,0.03969170653782605
1953,rural,42,0.0020555507701463553
1953,obliged,0,0.0
1953,give,2745,0.13434492533456535
1953,act,658,0.0322036287322929
1953,obedience,10,0.0004894168500348464
1953,authority,328,0.016052872681142964
1953,belong,169,0.008271144765588906
1953,pray,88,0.004306868280306649
1953,restrain,35,0.0017129589751219624
1953,prevent,134,0.006558185790466943
1953,comply,14,0.000685183590048785
1953,constrain,4,0.00019576674001393858
1953,uniformity,2,9.788337000696929e-05
1953,adhere,10,0.0004894168500348464
1953,enforce,35,0.0017129589751219624
1953,proscribe,4,0.00019576674001393858
1953,abide,15,0.0007341252750522698
1953,dictate,33,0.0016150756051149936
1953,circumscribe,3,0.00014682505501045396
1953,impose,93,0.0045515767053240725
1953,uphold,16,0.0007830669600557543
1953,discourage,43,0.00210449245514984
1953,compel,47,0.002300259195163778
1953,forbid,85,0.0041600432252961944
1953,confine,44,0.0021534341401533244
1953,govern,57,0.002789676045198625
1953,prohibit,16,0.0007830669600557543
1953,preclude,9,0.00044047516503136185
1953,allow,293,0.014339913706021003
1953,freedom,253,0.012382246305881616
1953,create,201,0.009837278685700414
1953,variability,2,9.788337000696929e-05
1953,autonomy,5,0.0002447084250174232
1953,openness,0,0.0
1953,leeway,0,0.0
1953,flexibility,33,0.0016150756051149936
1953,broadmindedness,0,0.0
1953,transformatory,0,0.0
1953,customize,0,0.0
1953,subjectivities,0,0.0
1953,modify,26,0.0012724838100906008
1953,limitless,4,0.00019576674001393858
1953,empower,7,0.0003425917950243925
1953,adaptiveness,0,0.0
1953,pluralism,0,0.0
1953,personalize,0,0.0
1953,encourage,94,0.004600518390327556
1953,diverse,15,0.0007341252750522698
1954,urban,11,0.0005659126138320361
1954,choose,282,0.014507941554603106
1954,get,5452,0.2804868700556601
1954,feel,1864,0.0958964647439014
1954,individual,270,0.013890582339513614
1954,self,43,0.002212203854070687
1954,unique,43,0.002212203854070687
1954,child,1404,0.07223102816547079
1954,rural,30,0.0015433980377237348
1954,obliged,0,0.0
1954,give,2631,0.13535600790837155
1954,act,532,0.027369591868967567
1954,obedience,2,0.00010289320251491566
1954,authority,316,0.016257125997356674
1954,belong,151,0.0077684367898761325
1954,pray,81,0.004167174701854084
1954,restrain,57,0.002932456271675096
1954,prevent,254,0.013067436719394287
1954,comply,21,0.0010803786264066144
1954,constrain,5,0.00025723300628728915
1954,uniformity,11,0.0005659126138320361
1954,adhere,10,0.0005144660125745783
1954,enforce,36,0.0018520776452684818
1954,proscribe,4,0.00020578640502983133
1954,abide,7,0.0003601262088022048
1954,dictate,36,0.0018520776452684818
1954,circumscribe,1,5.144660125745783e-05
1954,impose,54,0.002778116467902723
1954,uphold,21,0.0010803786264066144
1954,discourage,46,0.00236654365784306
1954,compel,40,0.0020578640502983132
1954,forbid,60,0.0030867960754474696
1954,confine,50,0.002572330062872891
1954,govern,49,0.0025208834616154336
1954,prohibit,28,0.0014405048352088192
1954,preclude,7,0.0003601262088022048
1954,allow,325,0.016720145408673795
1954,freedom,184,0.00946617463137224
1954,create,230,0.0118327182892153
1954,variability,4,0.00020578640502983133
1954,autonomy,6,0.000308679607544747
1954,openness,0,0.0
1954,leeway,2,0.00010289320251491566
1954,flexibility,12,0.000617359215089494
1954,broadmindedness,0,0.0
1954,transformatory,0,0.0
1954,customize,0,0.0
1954,subjectivities,0,0.0
1954,modify,37,0.0019035242465259398
1954,limitless,8,0.00041157281005966265
1954,empower,8,0.00041157281005966265
1954,adaptiveness,0,0.0
1954,pluralism,1,5.144660125745783e-05
1954,personalize,1,5.144660125745783e-05
1954,encourage,86,0.004424407708141374
1954,diverse,10,0.0005144660125745783
1955,urban,34,0.0015660697177389638
1955,choose,276,0.012712801238116293
1955,get,5808,0.26752155648905596
1955,feel,2039,0.09391812219028668
1955,individual,610,0.028097133171199058
1955,self,161,0.007415800722234505
1955,unique,53,0.002441226324710738
1955,child,1528,0.07038101555015108
1955,rural,45,0.0020727393323015696
1955,obliged,0,0.0
1955,give,2952,0.13597170019898297
1955,act,698,0.03215049008769991
1955,obedience,24,0.001105460977227504
1955,authority,475,0.02187891517429435
1955,belong,184,0.008475200825410862
1955,pray,123,0.005665487508290957
1955,restrain,44,0.002026678458250424
1955,prevent,192,0.008843687817820032
1955,comply,17,0.0007830348588694819
1955,constrain,4,0.000184243496204584
1955,uniformity,8,0.000368486992409168
1955,adhere,13,0.000598791362664898
1955,enforce,40,0.0018424349620458397
1955,proscribe,3,0.000138182622153438
1955,abide,30,0.0013818262215343799
1955,dictate,33,0.001520008843687818
1955,circumscribe,3,0.000138182622153438
1955,impose,108,0.004974574397523768
1955,uphold,32,0.001473947969636672
1955,discourage,50,0.0023030437025573
1955,compel,61,0.0028097133171199056
1955,forbid,54,0.002487287198761884
1955,confine,67,0.0030860785614267817
1955,govern,56,0.0025794089468641757
1955,prohibit,18,0.0008290957329206278
1955,preclude,14,0.0006448522367160439
1955,allow,297,0.013680079593190361
1955,freedom,283,0.013035227356474315
1955,create,310,0.01427887095585526
1955,variability,0,0.0
1955,autonomy,4,0.000184243496204584
1955,openness,2,9.2121748102292e-05
1955,leeway,0,0.0
1955,flexibility,19,0.0008751566069717738
1955,broadmindedness,0,0.0
1955,transformatory,0,0.0
1955,customize,0,0.0
1955,subjectivities,0,0.0
1955,modify,46,0.0021188002063527154
1955,limitless,8,0.000368486992409168
1955,empower,5,0.00023030437025572996
1955,adaptiveness,0,0.0
1955,pluralism,0,0.0
1955,personalize,1,4.6060874051146e-05
1955,encourage,103,0.004744270027268038
1955,diverse,12,0.000552730488613752
1956,urban,71,0.003144688908327889
1956,choose,298,0.013198835136362125
1956,get,4809,0.2129973092978707
1956,feel,1844,0.08167332883037504
1956,individual,428,0.018956716236117416
1956,self,53,0.0023474438329771567
1956,unique,55,0.002436026619127238
1956,child,971,0.04300694267586451
1956,rural,56,0.0024803180122022787
1956,obliged,0,0.0
1956,give,2885,0.12778066902149238
1956,act,972,0.043051234068939556
1956,obedience,14,0.0006200795030505697
1956,authority,368,0.016299232651614974
1956,belong,191,0.008459656077332772
1956,pray,115,0.00509351020362968
1956,restrain,50,0.0022145696537520347
1956,prevent,260,0.01151576219951058
1956,comply,27,0.0011958676130260988
1956,constrain,8,0.0003543311446003255
1956,uniformity,14,0.0006200795030505697
1956,adhere,24,0.0010629934338009766
1956,enforce,51,0.0022588610468270752
1956,proscribe,0,0.0
1956,abide,20,0.0008858278615008139
1956,dictate,54,0.0023917352260521977
1956,circumscribe,5,0.00022145696537520347
1956,impose,137,0.006067920851280575
1956,uphold,53,0.0023474438329771567
1956,discourage,38,0.0016830729368515463
1956,compel,61,0.002701774977577482
1956,forbid,100,0.004429139307504069
1956,confine,69,0.0030561061221778076
1956,govern,77,0.0034104372667781335
1956,prohibit,43,0.00190452990222675
1956,preclude,11,0.0004872053238254476
1956,allow,367,0.016254941258539934
1956,freedom,314,0.013907497425562777
1956,create,357,0.015812027327789527
1956,variability,0,0.0
1956,autonomy,15,0.0006643708961256104
1956,openness,1,4.429139307504069e-05
1956,leeway,4,0.00017716557230016276
1956,flexibility,15,0.0006643708961256104
1956,broadmindedness,0,0.0
1956,transformatory,0,0.0
1956,customize,0,0.0
1956,subjectivities,0,0.0
1956,modify,59,0.0026131921914274007
1956,limitless,13,0.0005757881099755289
1956,empower,18,0.0007972450753507325
1956,adaptiveness,0,0.0
1956,pluralism,0,0.0
1956,personalize,2,8.858278615008138e-05
1956,encourage,95,0.004207682342128866
1956,diverse,18,0.0007972450753507325
1957,urban,50,0.0024900782830810635
1957,choose,248,0.012350788284082075
1957,get,4733,0.2357108102764535
1957,feel,1933,0.09626642642391392
1957,individual,395,0.0196716184363404
1957,self,104,0.005179362828808612
1957,unique,56,0.002788887677050791
1957,child,1500,0.07470234849243192
1957,rural,31,0.0015438485355102594
1957,obliged,0,0.0
1957,give,2579,0.12843823784132125
1957,act,547,0.027241456416906836
1957,obedience,11,0.000547817222277834
1957,authority,358,0.017828960506860416
1957,belong,156,0.007769044243212918
1957,pray,89,0.004432339343884293
1957,restrain,36,0.0017928563638183656
1957,prevent,178,0.008864678687768586
1957,comply,21,0.0010458328788940465
1957,constrain,1,4.9801565661621276e-05
1957,uniformity,12,0.0005976187879394553
1957,adhere,11,0.000547817222277834
1957,enforce,44,0.002191268889111336
1957,proscribe,0,0.0
1957,abide,16,0.0007968250505859404
1957,dictate,26,0.001294840707202153
1957,circumscribe,2,9.960313132324255e-05
1957,impose,116,0.005776981616748067
1957,uphold,36,0.0017928563638183656
1957,discourage,45,0.002241070454772957
1957,compel,38,0.0018924594951416083
1957,forbid,60,0.0029880939396972764
1957,confine,118,0.0058765847480713096
1957,govern,53,0.002639482980065927
1957,prohibit,28,0.0013944438385253956
1957,preclude,10,0.0004980156566162127
1957,allow,311,0.015488286920764215
1957,freedom,200,0.009960313132324254
1957,create,195,0.009711305304016147
1957,variability,3,0.00014940469698486382
1957,autonomy,6,0.00029880939396972764
1957,openness,1,4.9801565661621276e-05
1957,leeway,1,4.9801565661621276e-05
1957,flexibility,8,0.0003984125252929702
1957,broadmindedness,0,0.0
1957,transformatory,0,0.0
1957,customize,0,0.0
1957,subjectivities,0,0.0
1957,modify,41,0.002041864192126472
1957,limitless,4,0.0001992062626464851
1957,empower,7,0.0003486109596313489
1957,adaptiveness,0,0.0
1957,pluralism,2,9.960313132324255e-05
1957,personalize,0,0.0
1957,encourage,89,0.004432339343884293
1957,diverse,60,0.0029880939396972764
1958,urban,78,0.0033603265203431152
1958,choose,290,0.012493521678198762
1958,get,6623,0.2853261864645186
1958,feel,2350,0.10124060670264515
1958,individual,308,0.013268981644431788
1958,self,70,0.00301567764646177
1958,unique,61,0.002627947663345257
1958,child,1594,0.06867128812085802
1958,rural,63,0.0027141098818155933
1958,obliged,0,0.0
1958,give,3197,0.13773030622483254
1958,act,641,0.02761499101974278
1958,obedience,17,0.0007323788569978584
1958,authority,329,0.014173684938370318
1958,belong,211,0.009090114048620479
1958,pray,145,0.006246760839099381
1958,restrain,33,0.0014216766047605487
1958,prevent,162,0.006979139696097239
1958,comply,32,0.0013785954955253805
1958,constrain,7,0.000301567764646177
1958,uniformity,5,0.0002154055461758407
1958,adhere,10,0.0004308110923516814
1958,enforce,39,0.0016801632601715576
1958,proscribe,1,4.308110923516814e-05
1958,abide,12,0.0005169733108220176
1958,dictate,38,0.0016370821509363892
1958,circumscribe,1,4.308110923516814e-05
1958,impose,72,0.003101839864932106
1958,uphold,24,0.0010339466216440353
1958,discourage,43,0.0018524876971122302
1958,compel,47,0.002024812134052903
1958,forbid,94,0.004049624268105806
1958,confine,61,0.002627947663345257
1958,govern,60,0.0025848665541100884
1958,prohibit,24,0.0010339466216440353
1958,preclude,7,0.000301567764646177
1958,allow,327,0.014087522719899982
1958,freedom,209,0.009003951830150143
1958,create,321,0.013829036064488974
1958,variability,2,8.616221847033628e-05
1958,autonomy,8,0.00034464887388134513
1958,openness,1,4.308110923516814e-05
1958,leeway,0,0.0
1958,flexibility,22,0.0009477844031736991
1958,broadmindedness,0,0.0
1958,transformatory,0,0.0
1958,customize,0,0.0
1958,subjectivities,0,0.0
1958,modify,22,0.0009477844031736991
1958,limitless,8,0.00034464887388134513
1958,empower,12,0.0005169733108220176
1958,adaptiveness,0,0.0
1958,pluralism,3,0.0001292433277055044
1958,personalize,1,4.308110923516814e-05
1958,encourage,92,0.0039634620496354685
1958,diverse,9,0.00038772998311651323
1959,urban,33,0.0015636764592299793
1959,choose,282,0.013362326106147097
1959,get,5094,0.241374784342955
1959,feel,1871,0.08865571682482701
1959,individual,386,0.01829027615947794
1959,self,84,0.00398026735076722
1959,unique,58,0.002748279837434509
1959,child,1220,0.057808644856381056
1959,rural,33,0.0015636764592299793
1959,obliged,0,0.0
1959,give,2870,0.13599246781788002
1959,act,630,0.02985200513075415
1959,obedience,9,0.00042645721615363073
1959,authority,306,0.014499545349223446
1959,belong,180,0.008529144323072614
1959,pray,100,0.004738413512818119
1959,restrain,49,0.002321822621280878
1959,prevent,189,0.008955601539226246
1959,comply,22,0.0010424509728199861
1959,constrain,3,0.00014215240538454358
1959,uniformity,5,0.000236920675640906
1959,adhere,9,0.00042645721615363073
1959,enforce,42,0.00199013367538361
1959,proscribe,1,4.738413512818119e-05
1959,abide,9,0.00042645721615363073
1959,dictate,38,0.0018005971348708852
1959,circumscribe,7,0.00033168894589726835
1959,impose,120,0.005686096215381743
1959,uphold,26,0.001231987513332711
1959,discourage,49,0.002321822621280878
1959,compel,55,0.0026061274320499654
1959,forbid,77,0.003648578404869952
1959,confine,61,0.0028904322428190527
1959,govern,57,0.002700895702306328
1959,prohibit,22,0.0010424509728199861
1959,preclude,10,0.000473841351281812
1959,allow,328,0.01554199632204343
1959,freedom,170,0.008055302971790803
1959,create,254,0.012035570322558023
1959,variability,3,0.00014215240538454358
1959,autonomy,11,0.0005212254864099931
1959,openness,1,4.738413512818119e-05
1959,leeway,1,4.738413512818119e-05
1959,flexibility,13,0.0006159937566663554
1959,broadmindedness,0,0.0
1959,transformatory,0,0.0
1959,customize,0,0.0
1959,subjectivities,0,0.0
1959,modify,44,0.0020849019456399723
1959,limitless,6,0.00028430481076908716
1959,empower,10,0.000473841351281812
1959,adaptiveness,0,0.0
1959,pluralism,0,0.0
1959,personalize,1,4.738413512818119e-05
1959,encourage,115,0.005449175539740838
1959,diverse,20,0.000947682702563624
1960,urban,74,0.0029042124031062513
1960,choose,285,0.011185142363314617
1960,get,8268,0.32448686687679035
1960,feel,2477,0.09721262327694843
1960,individual,260,0.01020398952442737
1960,self,69,0.002707981835328802
1960,unique,46,0.0018053212235525345
1960,child,1412,0.05541551234035172
1960,rural,50,0.001962305677774494
1960,obliged,0,0.0
1960,give,3659,0.14360152949953747
1960,act,625,0.02452882097218118
1960,obedience,7,0.00027472279488842914
1960,authority,325,0.012754986905534211
1960,belong,203,0.007966961051764447
1960,pray,85,0.00333591965221664
1960,restrain,40,0.0015698445422195955
1960,prevent,190,0.007456761575543078
1960,comply,14,0.0005494455897768583
1960,constrain,6,0.0002354766813329393
1960,uniformity,13,0.0005101994762213685
1960,adhere,11,0.0004317072491103887
1960,enforce,34,0.001334367860886656
1960,proscribe,0,0.0
1960,abide,12,0.0004709533626658786
1960,dictate,32,0.0012558756337756763
1960,circumscribe,3,0.00011773834066646965
1960,impose,83,0.00325742742510566
1960,uphold,24,0.0009419067253317572
1960,discourage,43,0.001687582882886065
1960,compel,36,0.0014128600879976358
1960,forbid,81,0.0031789351979946805
1960,confine,83,0.00325742742510566
1960,govern,50,0.001962305677774494
1960,prohibit,16,0.0006279378168878382
1960,preclude,10,0.0003924611355548989
1960,allow,350,0.01373613974442146
1960,freedom,231,0.009065852231318164
1960,create,255,0.010007758956649921
1960,variability,1,3.9246113555489884e-05
1960,autonomy,4,0.00015698445422195954
1960,openness,6,0.0002354766813329393
1960,leeway,4,0.00015698445422195954
1960,flexibility,9,0.00035321502199940895
1960,broadmindedness,0,0.0
1960,transformatory,0,0.0
1960,customize,0,0.0
1960,subjectivities,0,0.0
1960,modify,27,0.001059645065998227
1960,limitless,11,0.0004317072491103887
1960,empower,3,0.00011773834066646965
1960,adaptiveness,0,0.0
1960,pluralism,0,0.0
1960,personalize,0,0.0
1960,encourage,108,0.004238580263992908
1960,diverse,15,0.0005886917033323482
1961,urban,26,0.0011226707819747433
1961,choose,249,0.010751731719681195
1961,get,7852,0.3390465761563725
1961,feel,2233,0.09642014831344622
1961,individual,278,0.01200394143803764
1961,self,84,0.003627090218687632
1961,unique,64,0.0027634973094762916
1961,child,1296,0.055960820516894896
1961,rural,46,0.0019862636911860843
1961,obliged,0,0.0
1961,give,3098,0.13377054163683674
1961,act,693,0.029923494304172966
1961,obedience,7,0.0003022575182239694
1961,authority,385,0.016624163502318316
1961,belong,214,0.00924044412856135
1961,pray,68,0.0029362158913185596
1961,restrain,60,0.002590778727634023
1961,prevent,197,0.00850639015573171
1961,comply,33,0.0014249283001987127
1961,constrain,5,0.00021589822730283526
1961,uniformity,11,0.00047497610006623763
1961,adhere,17,0.0007340539728296399
1961,enforce,57,0.002461239791252322
1961,proscribe,2,8.635929092113411e-05
1961,abide,11,0.00047497610006623763
1961,dictate,27,0.0011658504274353104
1961,circumscribe,5,0.00021589822730283526
1961,impose,63,0.0027203176640157242
1961,uphold,31,0.0013385690092775787
1961,discourage,51,0.0022021619184889197
1961,compel,50,0.002158982273028353
1961,forbid,67,0.0028930362458579923
